# GratingFile ; number of gratings: 1
# First Grating Parameters: 100 slits, random spacing, 50 point sources.
# other Params(nm): 0.56 wavelength, 10000000.0 between gratings.
# Time Taken: 11.716860294342041 seconds
# Observing Position (nm)			 Intensity (Un-normalized)
0.0				5.36275e-12
1000.10001				7.78617e-12
2000.20002				6.17881e-12
3000.30003				1.94642e-12
4000.40004				3.91869e-13
5000.50005001				1.44528e-12
6000.60006001				1.00385e-12
7000.70007001				2.74095e-13
8000.80008001				1.12487e-12
9000.90009001				8.29998e-13
10001.0001				2.36339e-13
11001.10011				2.63761e-12
12001.20012				4.69597e-12
13001.30013				2.85648e-12
14001.40014				4.43435e-13
15001.50015				1.11114e-13
16001.60016				2.29532e-13
17001.70017				3.49338e-14
18001.80018				3.73049e-13
19001.90019				1.36649e-12
20002.0002				2.57229e-12
21002.10021				3.20031e-12
22002.20022				2.16451e-12
23002.30023				9.887e-13
24002.40024				3.58536e-12
25002.50025				7.767e-12
26002.60026				6.8232e-12
27002.70027				4.03527e-12
28002.80028				5.95753e-12
29002.90029				6.33387e-12
30003.0003				1.49532e-12
31003.10031				5.57192e-13
32003.20032				3.74474e-12
33003.30033				3.19052e-12
34003.40034				1.34537e-12
35003.50035				1.09361e-12
36003.60036				3.02268e-13
37003.70037				1.34566e-12
38003.80038				2.44454e-12
39003.90039				2.93688e-13
40004.0004				4.20029e-12
41004.10041				1.52698e-11
42004.20042				1.68601e-11
43004.30043				7.65051e-12
44004.40044				2.87326e-12
45004.50045				3.89859e-12
46004.60046				3.1975e-12
47004.70047				1.26946e-12
48004.80048				4.25624e-13
49004.90049				2.17641e-13
50005.0005001				3.21379e-13
51005.1005101				4.27138e-13
52005.2005201				7.89696e-13
53005.3005301				1.23286e-12
54005.4005401				8.35123e-13
55005.5005501				3.02048e-13
56005.6005601				8.11952e-14
57005.7005701				5.57585e-13
58005.8005801				3.95881e-12
59005.9005901				7.9766e-12
60006.0006001				6.78946e-12
61006.1006101				2.38701e-12
62006.2006201				5.49974e-13
63006.3006301				5.2101e-13
64006.4006401				1.33724e-13
65006.5006501				6.92554e-13
66006.6006601				2.52775e-12
67006.7006701				4.00051e-12
68006.8006801				3.96758e-12
69006.9006901				3.04415e-12
70007.0007001				2.81377e-12
71007.1007101				2.76974e-12
72007.2007201				1.55713e-12
73007.3007301				3.17364e-13
74007.4007401				1.97164e-14
75007.5007501				1.35741e-13
76007.6007601				8.63958e-13
77007.7007701				1.46058e-12
78007.8007801				7.06374e-13
79007.9007901				1.43295e-13
80008.0008001				1.12289e-12
81008.1008101				2.29251e-12
82008.2008201				2.28758e-12
83008.3008301				9.94818e-13
84008.4008401				7.80644e-15
85008.5008501				1.09596e-12
86008.6008601				2.3188e-12
87008.7008701				1.34895e-12
88008.8008801				3.39682e-13
89008.9008901				1.05963e-12
90009.0009001				1.50873e-12
91009.1009101				6.78742e-13
92009.2009201				1.44793e-13
93009.3009301				4.2882e-13
94009.4009401				3.06358e-13
95009.5009501				1.92607e-13
96009.6009601				1.71884e-12
